Country,State,Observation Date,Clouds,Precipitation,Temperature (F),Number Seen in 10 s,Different Colors,Location,Grassy,Is the Grass Mowed?,Fertilized,Weed Killer,Pesticides
US,VA,7/21/10 22:30,Partly cloudy,None,84,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/22/10 22:15,Partly cloudy,None,85,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/24/10 21:00,Clear,None,92,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/24/10 22:15,Clear,None,89,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/25/10 20:30,Partly cloudy,None,79,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/25/10 20:45,Partly cloudy,None,79,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/25/10 22:30,Partly cloudy,None,80,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/26/10 22:30,Clear,None,77,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/27/10 23:00,Clear,None,77,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/28/10 22:15,Clear,None,83,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/29/10 22:15,Clear,None,80,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/31/10 20:30,Clear,None,81,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/31/10 21:00,Clear,None,80,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/1/10 20:30,Clear,None,75,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/1/10 20:45,Clear,None,74,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/2/10 22:15,Clear,None,75,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/3/10 22:15,Partly cloudy,None,81,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/4/10 22:15,Partly cloudy,None,79,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/6/10 20:45,Clear,None,82,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/8/10 20:30,Clear,None,83,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/9/10 22:15,Clear,None,83,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/12/10 20:15,Cloudy,Misty,75,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/14/10 20:15,Clear,None,79,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/15/10 20:15,Partly cloudy,None,77,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/21/10 20:00,Partly cloudy,None,83,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/21/10 20:15,Partly cloudy,None,83,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/22/10 21:00,Clear,None,81,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/28/10 20:00,Clear,None,79,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/29/10 20:00,Clear,None,85,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,9/4/10 19:45,Clear,None,76,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,9/8/10 19:45,Clear,None,84,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,9/10/10 20:00,Clear,None,70,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/27/11 20:30,Partly cloudy,None,72,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/28/11 20:30,Partly cloudy,None,78,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/30/11 20:45,Clear,None,89,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/4/11 20:30,Clear,None,77,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/5/11 21:15,Clear,None,74,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/11/11 20:15,Clear,None,78,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/18/11 21:00,Clear,None,80,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/19/11 21:30,Clear,None,76,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/20/11 21:30,Clear,None,72,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/21/11 22:45,Clear,None,80,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/26/11 20:30,Clear,None,77,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/1/11 21:15,Clear,None,79,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/3/11 21:00,Cloudy,None,74,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/6/11 22:00,Partly cloudy,None,77,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/9/11 1:00,Partly cloudy,None,72,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/9/11 21:15,Partly cloudy,None,82,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/10/11 21:15,Clear,None,83,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/17/11 21:15,Clear,None,76,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/27/11 20:45,Clear,None,84,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/29/11 20:45,Clear,None,93,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/7/11 20:30,Clear,None,78,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/12/11 20:30,Clear,None,80,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,9/4/11 19:45,Partly cloudy,None,83,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/20/12 20:45,Partly cloudy,None,74,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/25/12 20:30,Clear,None,79,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/26/12 20:15,Clear,None,82,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/26/12 21:00,Clear,None,80,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/28/12 21:00,Clear,None,83,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/30/12 22:30,Partly cloudy,None,74,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/31/12 22:00,Clear,None,74,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/2/12 20:30,Clear,None,69,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/3/12 21:00,Clear,None,70,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/4/12 23:00,Clear,None,66,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/5/12 22:30,Partly cloudy,None,61,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/6/12 22:30,Clear,None,59,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/7/12 22:15,Clear,None,68,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/9/12 20:30,Clear,None,83,5,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/10/12 19:45,Clear,None,90,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/10/12 21:00,Clear,None,83,3,2,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/11/12 22:15,Partly cloudy,None,78,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/12/12 22:30,Cloudy,None,72,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/13/12 22:15,Clear,None,71,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/14/12 22:00,Clear,None,71,3,2,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/15/12 21:15,Clear,None,73,3,2,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/16/12 20:30,Clear,None,74,5,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/17/12 21:15,Clear,None,69,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/18/12 22:15,Cloudy,None,69,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/19/12 22:15,Partly cloudy,None,81,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/20/12 22:15,Partly cloudy,None,85,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/21/12 22:00,Clear,None,87,1,2,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/22/12 20:30,Cloudy,None,76,5,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/23/12 20:45,Clear,None,83,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/24/12 22:45,Clear,None,72,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/24/12 23:00,Clear,None,77,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/26/12 22:45,Clear,None,72,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/27/12 22:45,Clear,None,77,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/28/12 22:30,Clear,None,83,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/3/12 20:30,Clear,None,88,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/3/12 20:30,Clear,None,90,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/8/12 21:00,Partly cloudy,None,82,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/17/13 21:00,Partly cloudy,None,73,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/19/13 21:00,Cloudy,None,70,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/26/13 20:30,Clear,None,67,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,5/27/13 20:30,Clear,None,69,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/1/13 20:30,Clear,None,85,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/2/13 20:30,Cloudy,None,71,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/6/13 23:00,Cloudy,Light rain,66,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/8/13 20:30,Clear,None,76,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/9/13 20:30,Cloudy,None,77,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/14/13 21:00,Clear,None,68,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/15/13 21:00,Clear,None,75,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/17/13 21:00,Partly cloudy,None,80,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/17/13 22:15,Partly cloudy,None,80,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/18/13 22:15,Partly cloudy,None,66,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/19/13 21:15,Clear,None,70,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/20/13 21:15,Clear,None,72,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/21/13 20:00,Clear,None,78,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/21/13 20:45,Clear,None,76,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/22/13 21:00,Clear,None,79,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/25/13 20:30,Clear,None,85,5,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/26/13 22:15,Partly cloudy,None,77,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/27/13 21:30,Cloudy,None,76,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/28/13 22:30,Cloudy,None,70,1,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/29/13 20:00,Clear,None,84,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/30/13 18:30,Cloudy,None,82,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,6/30/13 21:00,Cloudy,None,79,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/2/13 23:00,Cloudy,None,74,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/3/13 21:15,Partly cloudy,None,79,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/5/13 19:00,Clear,None,87,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/5/13 21:00,Clear,None,83,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/7/13 18:30,Cloudy,None,88,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/9/13 21:00,Partly cloudy,None,80,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/14/13 19:45,Clear,None,86,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/14/13 20:15,Clear,None,85,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/16/13 20:15,Clear,None,91,5,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/18/13 21:30,Clear,None,88,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/20/13 20:30,Clear,None,88,5,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/21/13 20:30,Clear,None,80,5,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/22/13 20:15,Clear,None,84,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/24/13 20:15,Clear,None,79,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/28/13 20:30,Cloudy,None,77,5,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/29/13 20:15,Clear,None,69,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/2/13 20:15,Clear,None,82,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/4/13 20:45,Clear,None,75,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/5/13 20:15,Clear,None,77,4,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/10/13 20:15,Clear,None,78,3,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/17/13 20:15,Clear,None,75,2,1,Suburb,Yes,Weekly,Yes,No,No
US,VA,8/24/13 20:00,Clear,None,76,1,1,Suburb,Yes,Weekly,Yes,No,No
US,NY,6/26/09 21:15,Cloudy,None,64,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,7/28/09 21:30,Cloudy,None,68,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,6/30/09 21:45,Partly cloudy,None,70,2,1,Suburb,Yes,Weekly,No,No,No
US,NY,7/4/09 21:30,Clear,None,65,3,1,Suburb,Yes,Weekly,No,No,No
US,NY,7/10/09 21:15,Partly cloudy,None,76,4,1,Suburb,Yes,Weekly,No,No,No
US,NY,7/25/09 21:30,Cloudy,Light rain,77,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,7/28/09 21:15,Partly cloudy,None,80,3,1,Suburb,Yes,Weekly,No,No,No
US,NY,8/7/09 20:45,Partly cloudy,None,66,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,8/14/09 21:00,Clear,None,79,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,8/23/09 21:00,Partly cloudy,None,74,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,5/31/10 20:45,Cloudy,None,77,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,6/7/10 21:15,Clear,None,62,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,6/14/10 21:45,Clear,None,69,1,1,Suburb,Yes,Weekly,No,No,No
US,NY,6/20/10 21:00,Clear,None,77,1,1,Suburb,Yes,Weekly,No,No,No
US,NY,6/26/10 21:30,Clear,None,71,1,1,Suburb,Yes,Weekly,No,No,No
US,NY,7/4/10 22:15,Clear,None,78,1,1,Suburb,Yes,Weekly,No,No,No
US,NY,7/5/10 21:15,Clear,None,86,3,1,Suburb,Yes,Weekly,No,No,No
US,NY,7/11/10 21:15,Clear,None,79,2,1,Suburb,Yes,Weekly,No,No,No
US,NY,8/11/10 21:30,Cloudy,None,78,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,8/29/10 20:45,Clear,None,75,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,7/21/12 21:30,Partly cloudy,None,78,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,8/1/12 21:15,Clear,None,74,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,8/11/12 21:15,Partly cloudy,None,76,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,8/24/12 20:30,Clear,None,79,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,7/18/13 21:15,Clear,None,83,3,1,Suburb,Yes,Weekly,No,No,No
US,NY,7/25/13 21:00,Clear,None,69,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,7/30/13 21:00,Partly cloudy,None,69,2,1,Suburb,Yes,Weekly,No,No,No
US,NY,8/5/13 21:00,Partly cloudy,None,70,0,0,Suburb,Yes,Weekly,No,No,No
US,NY,8/25/13 20:30,Cloudy,None,74,0,0,Suburb,Yes,Weekly,No,No,No
US,MA,12/25/09 1:00,Clear,None,10,0,0,City,NULL,I don't know,I don't know,I don't know,I don't know
US,MA,5/6/09 23:30,Cloudy,Misty,49,0,0,City,Yes,N/A,I don't know,I don't know,I don't know
US,IN,6/22/09 20:45,Clear,None,70,4,1,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,DC,5/14/10 21:00,Cloudy,Misty,74,0,0,City,Yes,N/A,No,No,No
US,CT,6/12/09 23:30,Partly cloudy,None,68,3,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,CT,6/29/09 21:30,Clear,None,70,4,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,CT,7/22/09 21:45,Partly cloudy,None,73,4,>3,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,LA,3/7/09 21:00,Partly cloudy,None,70,4,>3,Rural: forest,Yes,1-2 times a month,I don't know,No,No
US,MD,6/14/09 21:15,Clear,None,80,3,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,6/18/09 20:45,Clear,None,82,4,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,6/22/09 21:00,Clear,None,75,4,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,6/28/09 19:00,Cloudy,None,73,4,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,7/8/09 22:00,Clear,None,78,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,7/14/09 20:30,Clear,None,80,4,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,7/19/09 20:45,Partly cloudy,Misty,70,4,1,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,7/28/09 21:30,Partly cloudy,None,77,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,8/5/09 23:45,Cloudy,Light rain,77,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,8/6/09 23:45,Clear,None,66,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,8/9/09 22:00,Clear,None,88,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,8/10/09 20:30,Clear,None,85,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,8/10/09 20:45,Partly cloudy,None,85,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,8/12/09 20:45,Partly cloudy,None,78,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,8/15/09 20:00,Partly cloudy,None,82,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,MD,8/18/09 20:45,Partly cloudy,None,83,0,0,Suburb,Yes,1-2 times a month,I don't know,I don't know,I don't know
US,TX,5/17/09 21:15,Partly cloudy,None,65,2,1,City,Yes,1-2 times a month,No,No,No
US,VT,5/6/09 2:00,Partly cloudy,None,65,0,0,City,Yes,1-2 times a month,I don't know,No,No
US,VT,6/24/09 22:00,Partly cloudy,None,73,4,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,VT,6/25/09 21:00,Partly cloudy,None,80,2,2,Rural: open area,Yes,1-2 times a month,No,No,No
US,VT,6/25/09 22:00,Partly cloudy,Misty,70,5,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,VT,10/14/09 16:30,Partly cloudy,Light rain,45,2,3,Rural: open area,Yes,1-2 times a month,No,No,No
US,VT,4/14/10 22:00,Partly cloudy,None,40,4,1,Rural: open area,Yes,1-2 times a month,No,No,No
US,NY,5/26/09 21:15,Clear,None,60,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,6/19/09 21:45,Partly cloudy,None,64,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,6/26/09 21:45,Partly cloudy,None,63,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,7/4/09 21:45,Clear,None,58,2,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,7/10/09 22:00,Clear,None,70,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,7/23/09 22:00,Partly cloudy,Misty,69,1,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,7/27/09 21:15,Clear,None,74,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,8/8/09 21:45,Cloudy,Light rain,67,2,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,8/10/09 21:15,Clear,None,77,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,5/24/10 21:45,Clear,None,74,2,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,6/3/10 21:30,Cloudy,None,76,3,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,6/20/10 22:45,Partly cloudy,None,77,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,7/3/10 22:45,Partly cloudy,None,72,2,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,7/4/10 22:00,Clear,None,73,3,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NY,7/12/10 22:45,Cloudy,Light rain,69,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,GA,5/31/09 21:30,Clear,None,70,3,1,City,Yes,1-2 times a month,No,No,No
US,GA,6/10/09 20:30,Partly cloudy,None,75,3,1,City,Yes,1-2 times a month,No,No,No
US,TN,5/13/09 21:30,Clear,None,65,2,2,Rural: forest,NULL,1-2 times a month,No,No,No
US,TN,9/20/09 20:00,Cloudy,Misty,72,2,1,Rural: forest,NULL,1-2 times a month,No,No,No
US,TN,5/22/09 21:30,Partly cloudy,None,75,0,0,Suburb,Yes,Weekly,No,No,No
US,VA,5/9/09 21:00,Partly cloudy,None,75,0,0,Suburb,Yes,1-2 times a month,No,Yes,General
US,VA,5/18/09 21:00,Partly cloudy,None,45,0,0,Suburb,Yes,1-2 times a month,No,Yes,General
US,VA,6/2/09 21:00,Partly cloudy,None,72,1,1,Suburb,Yes,1-2 times a month,No,Yes,General
US,VA,6/14/09 21:00,Partly cloudy,None,77,4,1,Suburb,Yes,1-2 times a month,No,Yes,General
US,VA,6/22/09 21:00,Partly cloudy,None,85,4,1,Suburb,Yes,1-2 times a month,No,Yes,General
US,VA,7/14/09 20:45,Partly cloudy,None,75,4,>3,Suburb,Yes,1-2 times a month,No,Yes,General
US,VA,9/12/09 21:00,Cloudy,Misty,78,0,0,Suburb,Yes,1-2 times a month,No,Yes,General
US,VA,6/15/10 20:45,Partly cloudy,None,75,4,2,Suburb,Yes,1-2 times a month,No,Yes,General
US,VA,6/24/10 21:00,Partly cloudy,None,82,3,1,Suburb,Yes,1-2 times a month,No,Yes,General
US,VA,7/13/10 19:00,Cloudy,Misty,74,3,1,Suburb,Yes,1-2 times a month,No,Yes,General
US,IN,6/13/09 21:30,Partly cloudy,None,78,0,0,Rural: forest,Yes,Weekly,No,No,No
US,IN,6/20/09 22:00,Cloudy,Misty,82,4,2,Rural: forest,Yes,Weekly,No,No,No
US,IN,6/27/09 21:15,Clear,None,83,3,3,Rural: forest,Yes,Weekly,No,No,No
US,IN,7/4/09 21:45,Cloudy,Light rain,68,4,3,Rural: forest,Yes,Weekly,No,No,No
US,IN,7/11/09 21:45,Partly cloudy,Misty,73,4,3,Rural: forest,Yes,Weekly,No,No,No
US,IN,7/18/09 21:30,Cloudy,None,63,3,1,Rural: forest,Yes,Weekly,No,No,No
US,IN,7/25/09 21:30,Partly cloudy,None,73,3,1,Rural: forest,Yes,Weekly,No,No,No
US,IN,8/1/09 21:45,Cloudy,Misty,67,1,1,Rural: forest,Yes,Weekly,No,No,No
US,IN,8/8/09 21:00,Partly cloudy,Misty,76,2,1,Rural: forest,Yes,Weekly,No,No,No
US,NC,5/8/09 21:00,Cloudy,None,75,3,1,,NULL,,,,
US,MD,6/13/09 20:45,Clear,None,76,3,1,Suburb,Yes,Weekly,No,No,No
US,MD,6/18/09 22:30,Partly cloudy,None,67,3,2,Suburb,Yes,Weekly,No,No,No
US,MD,7/1/09 22:30,Partly cloudy,None,77,3,2,Suburb,Yes,Weekly,No,No,No
US,MD,7/15/09 21:00,Partly cloudy,None,80,3,2,Suburb,Yes,Weekly,No,No,No
US,MD,7/28/09 20:45,Partly cloudy,None,83,4,1,Suburb,Yes,Weekly,No,No,No
US,MD,9/28/09 20:00,Clear,None,64,2,1,Suburb,Yes,Weekly,No,No,No
US,RI,5/9/09 22:30,Partly cloudy,None,58,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,5/17/09 20:45,Cloudy,None,51,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,5/25/09 20:45,Clear,None,64,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,6/8/09 21:00,Partly cloudy,None,56,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,6/19/09 22:45,Partly cloudy,None,64,1,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,6/27/09 21:45,Partly cloudy,None,62,1,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,7/6/09 21:30,Clear,None,63,3,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,7/15/09 21:30,Partly cloudy,None,63,3,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,7/20/09 22:45,Cloudy,None,66,1,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,7/29/09 21:00,Cloudy,None,72,3,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,8/5/09 21:30,Partly cloudy,None,73,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,8/17/09 22:00,Clear,None,71,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,6/13/10 20:45,Cloudy,None,65,1,3,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,6/21/10 22:00,Clear,None,73,1,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,7/12/10 20:45,Cloudy,None,76,3,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,7/18/10 20:45,Clear,None,77,1,2,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,RI,8/2/10 20:45,Partly cloudy,None,70,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,KS,5/16/09 21:00,Clear,None,61,0,0,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,KS,5/24/09 22:15,Partly cloudy,None,75,0,0,Suburb,Yes,Weekly,Yes,Yes,Lawn
